3.072072,3.045864,3.019656,3,3.01638,2.98362,3.144144,2.9181,
3.055692,2.921376,2.941032,3,3.06552,3,2.904996,2.9181,
2.921376,2.914824,3.091728,3,3.003276,3.009828,3.095004,3.203112,
2.855856,2.944308,2.96724,3,3.003276,3.0819,2.927928,2.773956,
