2.023751,3,2.682228,3.989353,2.711712,4.595414,4.166257,3,
2.023751,3,2.682228,3.805897,2.711712,4.395577,4.160933,3,
3,3.976249,3.321048,4.002457,3,4.411958,3.406224,2.80344,
3,3.476249,3,4.002457,3,4.386978,3.419328,2.81982,
