3.27846,4.24611,3.606061,4.146601,4.526618,3.825553,4.441442,4.690418,
3.206388,4.189189,3.543817,4.134726,4.53317,3.875921,4.370598,4.655611,
4.237101,3.396396,3.389844,3.868141,4.313677,4.392302,4.104013,4.310401,
4.212121,3.350532,3.393121,3.895578,4.367322,4.413186,4.144554,4.337838,
