4.611794,4.185913,4.477477,4.703522,4.850942,4.687142,4.837838,4.798526,
4.635954,4.243652,4.474202,4.74611,4.847666,4.785422,4.79525,4.86077,
4.641278,4.254709,4.467649,4.76249,4.82801,4.726454,4.742834,4.798526,
4.68059,4.248158,4.375921,4.765766,4.769042,4.74611,4.77887,4.831285,
