3,3.645373,3,3,3,4.028665,4.451269,2.521703,
3,3.052416,3.0819,4.012285,3,3.98403,4.085585,1.994267,
2.82842,4.022113,3,3,3,4.015561,4.464374,2.741196,
3.32842,3,3,3,3,4.00041,4.544226,2.239967,
