3.550369,3.848485,3.979525,4.064701,4.107289,4.280917,4.100737,4.280917,
3.599509,3.88575,4.039721,4.03317,4.115069,4.27887,4.101965,4.282146,
3.491401,3.986077,4.028665,4.104013,4.107289,4.199018,3.900901,4.392302,
3.504504,3.96765,4.04955,4.105242,4.115069,4.219902,3.915233,4.396806,
