4.022113,3,2.963964,3.488125,3,2.5905,3,3.232596,
2.004095,3,2.949631,2.400491,3,2.580672,3,2.732596,
3.769861,3.214988,1.997543,2.220311,2.459459,2.420147,3.006552,3.153972,
2.013923,2.714988,1.989762,2.220311,2.459459,2.268223,3,2.653972,
