3.694513,3.314496,3.009828,4.398853,3.904178,4.290745,4.58231,3.452089,
4.441442,3.671581,3.009828,4.241605,3.645373,4.045045,4.77887,3.170352,
3.467649,3.963145,3,3,3.628993,3.887797,4.241605,3.258804,
3.967649,3.977477,3,3,3.651925,3.623669,3.741605,2.880016,
