2.020475,3,3,2.371007,3,3.313268,3.27068,2.888616,
4.005733,3.031532,3,3.324324,3,2.813268,2.77068,3.380017,
2.804668,3,3,2.88534,3,3.1638,3.342752,3,
3.304668,3,3.101556,3.304668,3,2.872236,2.904996,3.438984,
