4.480754,3.979525,3,3,4.461097,3.681409,3,3.972973,
4.002458,3,4.028665,4.031941,3.586405,4.002457,3.628993,2.957412,
4.56593,3.999181,3.773137,3,3.625717,3,3,4.041769,
4.189189,4.000409,4.140049,3.858313,3.621212,3.622441,4.028665,3.541769,
