118.0,120.0,120.0,118.0,120.0,118.0,122.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,118.0,120.0,120.0,120.0,104.0,112.0,114.0,120.0,90.0,88.0,84.0,88.0,114.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,122.0,120.0,120.0,120.0,120.0,120.0,120.0
80.0,80.0,90.0,118.0,112.0,90.0,108.0,120.0,120.0,120.0,88.0,86.0,78.0,92.0,90.0,64.0,74.0,104.0,106.0,60.0,68.0,78.0,106.0,46.0,40.0,40.0,46.0,76.0,90.0,92.0,84.0,82.0,84.0,84.0,110.0,108.0,108.0,120.0,120.0,120.0,114.0,100.0,120.0,120.0,120.0,120.0,120.0,120.0,112.0,82.0,80.0,80.0,110.0,120.0,120.0,120.0
80.0,80.0,82.0,94.0,80.0,80.0,84.0,110.0,98.0,90.0,70.0,80.0,62.0,74.0,70.0,60.0,60.0,72.0,78.0,60.0,60.0,62.0,80.0,44.0,42.0,60.0,60.0,70.0,82.0,78.0,60.0,58.0,66.0,72.0,82.0,82.0,82.0,110.0,120.0,112.0,98.0,88.0,104.0,102.0,108.0,98.0,104.0,110.0,90.0,74.0,80.0,70.0,94.0,112.0,116.0,110.0
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,122.0,120.0,120.0,120.0,122.0,112.0,116.0,120.0,118.0,84.0,98.0,102.0,116.0,64.0,60.0,60.0,62.0,104.0,120.0,120.0,104.0,108.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,122.0,122.0,120.0,120.0,120.0,120.0,120.0,120.0,122.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
