1584,3024,4464,5904,7344,8784,10224,11664,13104
18.79976,25.12737,37.01355,48.57567,60.82071,74.38116000000001,87.26080999999999,97.86032999999999,111.0798
1584,3024,4464,5904,7344,8784,10224,11664,13104
25.27084,48.262100000000004,70.7332,93.87495,118.99640000000001,145.4159,170.5256,193.35250000000002,217.8545
1584,3024,4464,5904,7344,8784,10224,11664,13104
24.62503,41.6541,57.82611,75.36355999999999,96.87152,119.3728,139.4908,155.33169999999998,178.1714
1584,3024,4464,5904,7344,8784,10224,11664,13104
22.21034,37.10689,52.8868,72.99395,90.59048,111.1213,127.41669999999999,145.5608,164.9921
